
🎸DJ音乐,#genre#
倪尔萍《有一种思念叫永远》,https://vd3.bdstatic.com/mda-nkrst73ctvw8v7ss/fhd/bd265_cae_roi_v6/1726168502502346890/mda-nkrst73ctvw8v7ss.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=20&logid=988921146&vt=1&svt=1&cr_max=3&s_score=5.648400&pt=1&av=13.53.0.10&vid=12758368529413772202&mvt=1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=3&h265_s=1&sl=426&sle=1&split=871149
雨中百合《来生不再错过你》,https://vd3.bdstatic.com/mda-mhi9gqasf25hbxn7/1080p/cae_h264/1629363062797868601/mda-mhi9gqasf25hbxn7.mp4?cd=0&mpd=1&pd=20&logid=3646234941&vt=1&svt=1&cr_max=2&s_score=6.151800&pt=1&av=13.53.0.10&vid=919732586615394250&mvt=1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=3&h265_s=1&sl=0&sle=1&split=0
《为你等待》,https://vd3.bdstatic.com/mda-mbnq0zqdicc93egd/v2-hknm/sc/mda-mbnq0zqdicc93egd.mp4?cd=0&mpd=1&pd=20&logid=1847007158&vt=1&svt=1&cr_max=2&s_score=-1.000000&pt=1&av=13.53.0.10&vid=10231396989020457760&mvt=1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=2&h265_s=1&sl=525&sle=1&split=1025413
郭玲、冷漠《迷茫的爱》,https://vd3.bdstatic.com/mda-pe8e8j1dw6u4pyvf/fhd/bd265_cae_roi_v6/1723237763077666025/mda-pe8e8j1dw6u4pyvf.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=20&logid=3034415159&vt=1&svt=1&cr_max=3&s_score=5.371900&pt=1&av=13.53.0.10&vid=2220648295349032131&mvt=1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=3&h265_s=1&sl=462&sle=1&split=913565
《断情泪》,https://vd3.bdstatic.com/mda-javxv2dzur0vqgek/fhd/bd265_cae_v4_roi/1663064047919373957/mda-javxv2dzur0vqgek.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=20&logid=1932132615&vt=1&svt=1&cr_max=4&s_score=-1.000000&pt=1&av=13.53.0.10&vid=11464007491895494038&mvt=1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=3&h265_s=1&sl=370&sle=1&split=747056
顾峰&斯琴高丽《犯错》,https://vdse.bdstatic.com/h265/bd264e0332f9673b38c3fe451706853956.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=20&logid=2069339563&vt=-1&svt=-1&cr_max=1&s_score=-1.000000&pt=1&av=13.53.0.10&vid=12682090252578932502&mvt=-1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=1&h265_s=1&sl=149&sle=1&split=357941
李晓杰一曲《好姑娘》,https://vd3.bdstatic.com/mda-mdjtrud53i6nvsb6/1080p/h264_cae/1620481078934998428/mda-mdjtrud53i6nvsb6.mp4?cd=0&mpd=1&pd=20&logid=2801225247&vt=1&svt=1&cr_max=2&s_score=-1.000000&pt=1&av=13.53.0.10&vid=10266496161264647770&mvt=1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=3&h265_s=1&sl=0&sle=1&split=0
《酸酸甜甜就是我》,https://vd3.bdstatic.com/mda-rd95vugmcfdqnfzq/fhd/wz265_v3/1744583765210898397/mda-rd95vugmcfdqnfzq.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=20&logid=3562058555&vt=1&svt=1&cr_max=3&s_score=5.649500&pt=1&av=13.53.0.10&vid=8126402811957198014&mvt=1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=3&h265_s=1&sl=743&sle=1&split=1300515
郑源-《一万个理由》,https://vd3.bdstatic.com/mda-kadk7hu7ppvnqei0/sc/bd265_cae_roi_v6/1707077955013038131/mda-kadk7hu7ppvnqei0.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=20&logid=2486456608&vt=1&svt=1&cr_max=2&s_score=-1.000000&pt=1&av=13.53.0.10&vid=9941802430406358119&mvt=1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=2&h265_s=1&sl=286&sle=1&split=620584
《斯琴高丽的伤心》斯琴高丽,https://vdse.bdstatic.com/h265/bd8cb1b2576a450ac7702bac24dfa7def6.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=20&logid=372867231&vt=-1&svt=-1&cr_max=1&s_score=-1.000000&pt=1&av=13.53.0.10&vid=13028315383429994711&mvt=-1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=1&h265_s=1&sl=148&sle=1&split=377127
星月组合《三生石上一滴泪》,https://vd3.bdstatic.com/mda-khmst7uzfnrm625w/v1-cae/1080p/mda-khmst7uzfnrm625w.mp4?cd=0&mpd=1&pd=20&logid=2908333309&vt=1&svt=1&cr_max=3&s_score=-1.000000&pt=1&av=13.53.0.10&vid=17146692298479716665&mvt=1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=3&h265_s=1&sl=1229&sle=1&split=2244586
龙梅子《你把爱情给了谁》,https://vdse.bdstatic.com/h265/bd2206a13b7e3ec2c3860824bcaecabfd9.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=20&logid=2092658926&vt=-1&svt=-1&cr_max=1&s_score=-1.000000&pt=1&av=13.53.0.10&vid=6167251803718070359&mvt=-1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=1&h265_s=1&sl=141&sle=1&split=362417
龙梅子、老猫《爱情专属权》,https://vd3.bdstatic.com/mda-rie621ef8knh3m96/1080p/bd265_cae_roi_v8_2/1757919528301984217/mda-rie621ef8knh3m96.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=20&logid=3232769632&vt=1&svt=1&cr_max=3&s_score=5.694700&pt=1&av=13.53.0.10&vid=2804305747547237776&mvt=1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=3&h265_s=1&sl=453&sle=1&split=900787
龙梅子《泪满天》,https://vd3.bdstatic.com/mda-rik7c2p3vc0umw51/1080p/bd265_cae_roi_v8_2/1759234248850770355/mda-rik7c2p3vc0umw51.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=20&logid=3820960140&vt=1&svt=1&cr_max=3&s_score=5.910900&pt=1&av=13.53.0.10&vid=12830552312199373818&mvt=1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=3&h265_s=1&sl=324&sle=1&split=666615
暴林，乔儿《为爱流下伤心沮》,https://vdse.bdstatic.com/h265/bdf3e6f70c283d2a08a3a4711903b5857a.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=20&logid=2387069366&vt=-1&svt=-1&cr_max=1&s_score=-1.000000&pt=1&av=13.53.0.10&vid=5858135175816604977&mvt=-1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=1&h265_s=1&sl=249&sle=1&split=567848
王然《没有你陪伴真的好孤单》,https://vd3.bdstatic.com/mda-ibqursqzx4z37rr3/sc/mda-ibqursqzx4z37rr3.mp4?cd=0&mpd=1&pd=20&logid=3660327757&vt=-1&svt=-1&cr_max=2&s_score=-1.000000&pt=1&av=13.53.0.10&vid=16775087390259022313&mvt=-1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=2&h265_s=1&sl=810&sle=1&split=1383680
刀郎 -2002年的第一场雪,https://vd3.bdstatic.com/mda-peb8kr7seeh4w5su/sc/cae_h264/1683947071360264112/mda-peb8kr7seeh4w5su.mp4?cd=0&mpd=1&pd=20&logid=267947547&vt=1&svt=1&cr_max=2&s_score=4.312800&pt=1&av=13.53.0.10&vid=17878089445215136555&mvt=1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=2&h265_s=1&sl=453&sle=1&split=896612
刘嘉亮经典老歌《你到底爱谁》,https://vd3.bdstatic.com/mda-rapixih8w0ws1udh/1080p/bd265_cae_roi_v7/1737725943542161841/mda-rapixih8w0ws1udh.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=20&logid=2652543604&vt=1&svt=1&cr_max=3&s_score=5.684700&pt=1&av=13.53.0.10&vid=12398656771986248705&mvt=1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=3&h265_s=1&sl=554&sle=1&split=1072416
韩宝仪《抹去泪水》,https://vd3.bdstatic.com/mda-rce6q58vemjank85/1080p/bd265_cae_roi_v7/1742015534730279708/mda-rce6q58vemjank85.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=20&logid=4001600160&vt=1&svt=1&cr_max=3&s_score=3.960600&pt=1&av=13.53.0.10&vid=7916623346729772238&mvt=1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=3&h265_s=1&sl=369&sle=1&split=743376
慕容晓晓《黄梅戏》,https://vd3.bdstatic.com/mda-qchg7rhqxvq4eyrw/fhd/bd265_cae_roi_v6/1711116947687317481/mda-qchg7rhqxvq4eyrw.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=20&logid=1973793869&vt=1&svt=1&cr_max=3&s_score=5.404200&pt=1&av=13.53.0.10&vid=12990589656687394828&mvt=1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=3&h265_s=1&sl=845&sle=1&split=1559629
2006年杨培安一曲《爱上你是一个错》,https://vd3.bdstatic.com/mda-qe4gf97idsniir7y/fhd/bd265_cae_roi_v6/1714910926025719960/mda-qe4gf97idsniir7y.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=20&logid=1587549167&vt=1&svt=1&cr_max=3&s_score=6.079000&pt=1&av=13.53.0.10&vid=11508171465823019474&mvt=1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=3&h265_s=1&sl=504&sle=1&split=986029
香香《老鼠爱大米》,https://vd3.bdstatic.com/mda-qe7gcik44r75w75h/fhd/bd265_cae_roi_v6/1715434646581188650/mda-qe7gcik44r75w75h.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=20&logid=2065476060&vt=1&svt=1&cr_max=3&s_score=5.528800&pt=1&av=13.53.0.10&vid=3468399118237356750&mvt=1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=3&h265_s=1&sl=825&sle=1&split=1562653
1995年刁寒一首《花好月圆》,https://vd3.bdstatic.com/mda-qdkfubv42vbkmmbd/fhd/bd265_cae_roi_v6/1713700741280710170/mda-qdkfubv42vbkmmbd.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=20&logid=2858825981&vt=1&svt=1&cr_max=3&s_score=5.590900&pt=1&av=13.53.0.10&vid=6429749239306573733&mvt=1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=3&h265_s=1&sl=1023&sle=1&split=1868945
毛宁《晚秋》,https://vd3.bdstatic.com/mda-qh8g4n01937xp494/fhd/bd265_cae_roi_v6/1723204261596126891/mda-qh8g4n01937xp494.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=20&logid=2990948332&vt=1&svt=1&cr_max=3&s_score=4.991600&pt=1&av=13.53.0.10&vid=7350682114574668817&mvt=1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=3&h265_s=1&sl=650&sle=1&split=1219561
车继铃《最远的你是我最近的爱》,https://vd3.bdstatic.com/mda-rdkdkyizfpr8z683/fhd/wz265_v3/1745588484756497610/mda-rdkdkyizfpr8z683.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=20&logid=3387520552&vt=1&svt=1&cr_max=3&s_score=4.848800&pt=1&av=13.53.0.10&vid=13551724461891730459&mvt=1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=3&h265_s=1&sl=422&sle=1&split=847968
黄鹤翔&冰玉《一生离不开的是你》,https://vd3.bdstatic.com/mda-rbsh9t9ef7iuz9wc/1080p/bd265_cae_roi_v7/1740660005593350090/mda-rbsh9t9ef7iuz9wc.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=20&logid=3438494517&vt=1&svt=1&cr_max=3&s_score=5.854100&pt=1&av=13.53.0.10&vid=11010279301233284428&mvt=1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=3&h265_s=1&sl=627&sle=1&split=1199296
草蜢《失恋阵线联盟》,https://vd3.bdstatic.com/mda-qgsjj3kyue1tn60v/fhd/bd265_cae_roi_v6/1722090741616977516/mda-qgsjj3kyue1tn60v.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=20&logid=3588743023&vt=1&svt=1&cr_max=3&s_score=3.589700&pt=1&av=13.53.0.10&vid=12953635564775899835&mvt=1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=3&h265_s=1&sl=754&sle=1&split=1376945
S.H.E好听的三首歌曲《波斯猫》《Super Star》《中国话》,https://vd3.bdstatic.com/mda-rdnf73tf5qfzy8f3/1080p/bd265_cae_roi_v7/1745406829317581189/mda-rdnf73tf5qfzy8f3.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=20&logid=1933444131&vt=1&svt=1&cr_max=3&s_score=5.927200&pt=1&av=13.53.0.10&vid=5366651744869959439&mvt=1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=3&h265_s=1&sl=781&sle=1&split=1666735
杨钰莹最好听的四首歌,https://vd3.bdstatic.com/mda-re6g9ygqrsnvckvd/1080p/bd265_cae_roi_v7/1746619322051360572/mda-re6g9ygqrsnvckvd.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=20&logid=2627708432&vt=1&svt=1&cr_max=3&s_score=5.388800&pt=1&av=13.53.0.10&vid=12484257009956995563&mvt=1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=3&h265_s=1&sl=436&sle=1&split=1246491
83年陈百强《偏偏喜欢你》,https://vd3.bdstatic.com/mda-rc7kir26j99981h6/1080p/bd265_cae_roi_v7/1741447810925265288/mda-rc7kir26j99981h6.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=20&logid=2066522656&vt=1&svt=1&cr_max=3&s_score=5.525400&pt=1&av=13.53.0.10&vid=1530424892525276505&mvt=1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=3&h265_s=1&sl=442&sle=1&split=862948
《让爱藏在回忆里》演唱龙翼,https://vd3.bdstatic.com/mda-qfrejkg4kz4q6yec/fhd/bd265_cae_roi_v6/1719515531437474526/mda-qfrejkg4kz4q6yec.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=20&logid=2547617352&vt=1&svt=1&cr_max=3&s_score=4.683200&pt=1&av=13.53.0.10&vid=3216861866535188244&mvt=1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=3&h265_s=1&sl=495&sle=1&split=959125
《忘情忘你忘最初》,https://vd3.bdstatic.com/mda-qhwh6wpzy19t8ba3/fhd/bd265_cae_roi_v6/1725838467574051771/mda-qhwh6wpzy19t8ba3.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=20&logid=2819186665&vt=1&svt=1&cr_max=4&s_score=4.309100&pt=1&av=13.53.0.10&vid=2663308553915258334&mvt=1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=3&h265_s=1&sl=508&sle=1&split=1008649
云朵_我的楼兰,https://vdse.bdstatic.com/h265/bdd5d653ea44c43cf527c5800413078f1c.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=20&logid=4043041097&vt=1&svt=-1&cr_max=1&s_score=-1.000000&pt=1&av=13.53.0.10&vid=17731273456330938291&mvt=1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=1&h265_s=1&sl=155&sle=1&split=435381
苏芮《酒干倘卖无》,https://vd3.bdstatic.com/mda-mgf6d19wesweyphc/1080p/cae_h264/1626411425086770573/mda-mgf6d19wesweyphc.mp4?cd=0&mpd=1&pd=20&logid=2672731161&vt=1&svt=1&cr_max=2&s_score=-1.000000&pt=1&av=13.53.0.10&vid=5330621223303031870&mvt=1&did=70b6dc0f1a7ab65529feb0f89c31b180&scene=5&cr=3&h265_s=1&sl=0&sle=1&split=0
放不下你如何放过自己,https://vd3.bdstatic.com/mda-pj4c6e87s0ci3ted/sc/cae_h264/1696501509660065032/mda-pj4c6e87s0ci3ted.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1697641408-0-0-b7f5254969edb250ed51a501418c3a66&bcevod_channel=searchbox_feed&pd=1&cr=2&cd=0&pt=3&logid=0208550516&vid=6049803654467634781&klogid=0208550516&abtest=112954_1-113704_1
（等你等了那么久）,http://vd4.bdstatic.com/mda-ickhjq8gkcxz55i1/sc/mda-ickhjq8gkcxz55i1.mp4
《我的快乐就是想你》,http://vd4.bdstatic.com/mda-jhid37v9u4vny09j/sc/mda-jhid37v9u4vny09j.mp4
《天在下雨我在想你》,http://vd4.bdstatic.com/mda-icpieeuwfuwruijw/sc/mda-icpieeuwfuwruijw.mp4
《酒醉的蝴蝶》,http://vd4.bdstatic.com/mda-jepbbqntd414qsem/sc/mda-jepbbqntd414qsem.mp4
刀郎經典老歌合集《披着羊皮的狼》《西海情歌》《冲动的惩罚》,https://vdse.bdstatic.com//bfbb0871ed01eb3328497faae6a8531b.mp4
云朵、刀郎、孙露、张雨生等經典怀旧歌曲6首,https://vdse.bdstatic.com//fa0ed7ad8657cc4d13972c3d9aa5ddbf.mp4
刀郎《黄玫瑰》,https://vdse.bdstatic.com//893331fdfab5d04e5c93e2adbbf1e949.mp4
飞鸟和蝉-任然,https://vd4.bdstatic.com/mda-kmagpap54qyv855r/v1-cae/1080p/mda-kmagpap54qyv855r.mp4
不再痴情-黄静美,https://vd2.bdstatic.com/mda-mguiyws4cia6d0rf/1080p/cae_h264/1627568961141809995/mda-mguiyws4cia6d0rf.mp4
天公不作美-黄静美,https://vd2.bdstatic.com/mda-mcibj6pxkwe3x1ji/1080p/cae_h264/1616117049/mda-mcibj6pxkwe3x1ji.mp4
浪子闲话-笑纳-赤伶,https://vd3.bdstatic.com/mda-mi0jir5caqx8xtmh/1080p/cae_h264/1630505223203305128/mda-mi0jir5caqx8xtmh.mp4
你的万水千山-海来阿木,https://vd4.bdstatic.com/mda-ki4i7gfqw6cw6hq0/v1-cae/1080p/mda-ki4i7gfqw6cw6hq0.mp4
当我孤独的时候还可以抱着你郑源,https://vd4.bdstatic.com/mda-kgaerksrx80jgdu0/v1-cae/1080p/mda-kgaerksrx80jgdu0.mp4
情歌皇后林翠萍《相见不如不见》F,https://vdse.bdstatic.com//1f65ad884619a069c68572f1ac9e2b0e.mp4
林翠萍經典老歌《相会在梦里》F,https://vdse.bdstatic.com//00fb72cd0b27bec6d9c0cd915874b50e.mp4
林翠萍經典情歌《相思豆》F,https://vdse.bdstatic.com//986498bb0ccd2114ba1274df22fae332.mp4
精选韓宝仪經典歌曲10首F,https://vdse.bdstatic.com//42d5ac65a9070eeab2513bf6bc65ea4d.mp4
龙飘飘《我没醉》F,https://vdse.bdstatic.com//3d48e45e47836cd75c202ec957260837.mp4
龙飘飘《往事》F,https://vdse.bdstatic.com//a28e362e15fa8c361219944bfb59b596.mp4
美酒加咖啡 龙飘飘F,https://vdse.bdstatic.com//816c73543ede254586a625cacc67ea0f.mp4
林翠萍《麦搁來这套》,https://vdse.bdstatic.com//5b388a47b1233105831e09b8cadc1edd.mp4
龙飘飘經典老歌《后悔爱上你》,https://vdse.bdstatic.com//bde5b937e292c240a4322d9719deb98b.mp4
屋顶着火宋茜,https://vd3.bdstatic.com/mda-ife08h4xpq85sg65/logo//mda-ife08h4xpq85sg65.mp4?pd=19&vt=1
陈柯宇生僻字,http://vd2.bdstatic.com/mda-jb28qp6tauzkzpy9//mda-jb28qp6tauzkzpy9.mp4
摩登兄弟探清水河,http://vd2.bdstatic.com/mda-jg6dffnbt92877h0/sc/mda-jg6dffnbt92877h0.mp4
筷子兄弟小苹果,http://vd1.bdstatic.com/mda-hc2rwgemn6yrnvw2/mda-hc2rwgemn6yrnvw2.mp4
你的酒馆对我打了烊陈雪凝,https://vd3.bdstatic.com/mda-ka59e4w0qxxsxnt0//mda-ka59e4w0qxxsxnt0.mp4?pd=19&vt=1
醉千年李袁杰,http://vd3.bdstatic.com/mda-ihai9qt3yny3sx53//mda-ihai9qt3yny3sx53.mp4?pd=19&vt=1
陈雷-随缘,http://vdown.kuwo.cn:80/resource//t1/34/c9596b26ffc64cb5ab2c3f82068d167a.mp4
歡喜就好,http://vdown.kuwo.cn:80/resource//t4/33/65/I4Vpjif2dxY.mp4
故乡,http://vdown.kuwo.cn:80/resource/t4/23/63/hQYKyFEiljU.mp4
刀郎的 西海情歌,https://vd2.bdstatic.com/mda-nctex3rji1v42a0w/sc/cae_h264_delogo/1648464135631429287/mda-nctex3rji1v42a0w.mp4
《天路》《驼铃》《鸿雁》《九儿》《绒花》《小芳》,https://vdse.bdstatic.com//e4b7325ebf3010673a51a24f948a8a97.mp4
《驼铃》《卓玛》《天边》《鸿雁》《天路》草原歌曲,https://vdse.bdstatic.com//f8f4740a4ca7ff31c3a2d8386fc14598.mp4
毛宁《涛声依旧》《晚秋》《心雨》《春风吻上我的脸》《大中国》,https://vdse.bdstatic.com//21736d388636d7648510b2a36fc7cbfd.mp4
山歌《阿里山的姑娘》《康定情歌》《山路十八弯》《敖包相会》,https://vdse.bdstatic.com//ae82f5b93166f47d85ff12124a021323.mp4
《涛声依旧》《雾里看花》《窗外》《心雨》《听心》《晚秋》《母亲》,https://vdse.bdstatic.com//db8ba0fda2aad9cb15aa32887a160f06.mp4
经典粤语歌曲《上海滩》《铁血丹心》《神情神话》《沧海一声笑》HD,https://vdse.bdstatic.com//f9cda7e70273c267b61a3d0c969d2033.mp4
林翠萍的《我太傻》,https://vd2.bdstatic.com/mda-mb5qq1ic4yvekk6r/v2-hknm/sc/mda-mb5qq1ic4yvekk6r.mp4
伤心的眼泪,https://vd3.bdstatic.com/mda-ncn2c816zrf6u0im/sc/cae_h264_delogo/1648002300550722369/mda-ncn2c816zrf6u0im.mp4
爱情鸟,http://vdown.kuwo.cn:80/resource//t4/69/75/bD9N0L_qjcM.mp4
爱拼才会赢,http://vdown.kuwo.cn:80/resource//t4/20/1/y12_ecvVJgA.mp4
浪子的心情,http://vdown.kuwo.cn:80/resource/t4/53/44/3Rve23J-sy8.mp4
草蜢-宝贝对不起,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/RQdMfitGKCINh4BPzc9%40%40sd.m3u8
叶倩文-我的爱对你说,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/7xXG24i7EbZtCTOtSnh%40%40sd.m3u8
吕方-朋友别哭,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/qgljCDKewD8vEgOMrrt%40%40sd.m3u8
龙梅子-都说,https://vd3.bdstatic.com:443/mda-ma7cm59x1m4015ip/v2-hknm/1080p/mda-ma7cm59x1m4015ip.mp4
伤感情歌《对不起曾经的唯一》,https://vd4.bdstatic.com/mda-pdr0t4wxns20m9qq/sc/cae_h264/1682487090171218767/mda-pdr0t4wxns20m9qq.mp4?pd=-1&pt=-1&cr=2&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2253854863&vid=3936994918170947292&auth_key=1717168054-0-0-892d9258a34d14296a57be9b3cef5a5f&bcevod_channel=searchbox_feed
天籁天《为什么你变了》,https://vd4.bdstatic.com/mda-mfnep1azkch9mu0y/1080p/cae_h264/1624446825826014478/mda-mfnep1azkch9mu0y.mp4?pd=-1&pt=-1&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1015541587&vid=16555733631504405935&auth_key=1717156015-0-0-a9c3453fb64d88cdf28b78c4b922af19&bcevod_channel=searchbox_feed
如果爱情也可以百度,https://vd2.bdstatic.com/mda-qcvc02n2vb3p4a51/1080p/cae_h264/1711787890515518274/mda-qcvc02n2vb3p4a51.mp4?pd=-1&pt=-1&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1686262044&vid=6401039829127910349&auth_key=1716998286-0-0-00a90cec07b97eb92012be4ff722e0ef&bcevod_channel=searchbox_feed
我在ktv里唱伤心的歌,https://vd2.bdstatic.com/mda-jhtxkx6ieea5fch9/sc/mda-jhtxkx6ieea5fch9.mp4?pd=-1&pt=-1&cr=2&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2158444592&vid=8984128958844353730&auth_key=1716998758-0-0-8f987938fc382c7db070d02e20509d84&bcevod_channel=searchbox_feed
逃之夭夭,https://vd3.bdstatic.com/mda-mk7j3wx59qftkkjz/1080p/cae_h264/1636378628235936200/mda-mk7j3wx59qftkkjz.mp4?pd=-1&pt=-1&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1174145490&vid=457458082424543854&auth_key=1717217374-0-0-0f60f531e9837bc570ff969c377a929e&bcevod_channel=searchbox_feed
流光飞舞-刘惜君,https://vdse.bdstatic.com//6d264d7f88af58131b764dfa5f6b9b48.mp4
执迷不悔–刘惜君,https://vd3.bdstatic.com/mda-ne2q5iji4vf1qpbm/hd/cae_h264_delogo/1651597628776115583/mda-ne2q5iji4vf1qpbm.mp4
大风吹–王赫野、刘惜君,https://vdse.bdstatic.com//5b9e4be553e5ea191c4d43ee599598dc.mp4
暗香-沙宝亮,https://vd3.bdstatic.com/mda-jj9irtq1jriq0dd4/hd/mda-jj9irtq1jriq0dd4.mp4
胡66-《后来遇见他》,https://vd3.bdstatic.com/mda-kfpdfub83r7vea48/hd/mda-kfpdfub83r7vea48.mp4
千千万万-深海鱼子酱,https://vd3.bdstatic.com/mda-meiaa2e63ve7ram5/hd/cae_h264/1621408953745287302/mda-meiaa2e63ve7ram5.mp4
《落日与晚风》-IN-K/王忻辰,https://vdse.bdstatic.com//c2289af7749daef7a72ea754f33a3a06.mp4
等你归来-程响,https://vdse.bdstatic.com//a3d1f9260900f7caf522089501aff9eb.mp4
梅朵-总以为来日方长,https://vd3.bdstatic.com/mda-nd5iej28ngx7pwe5/hd/cae_h264_delogo/1649251233112341164/mda-nd5iej28ngx7pwe5.mp4
傅梦彤-《潮汐》,https://vd3.bdstatic.com/mda-nbt74ab6ftkdwgwq/hd/cae_h264_delogo/1646024713670431428/mda-nbt74ab6ftkdwgwq.mp4
王菲-《致青春》,https://vdse.bdstatic.com//92462d18aa23857958610347a6aafa90.mp4
月老掉线,https://vd4.bdstatic.com/mda-nb0iq5912tpqn7pe/sc/cae_h264_delogo/1643723765827517253/mda-nb0iq5912tpqn7pe.mp4?pd=-1&pt=-1&cr=2&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2277427410&vid=3133182047466260278&auth_key=1717477677-0-0-c259b5fb735af0527960a20c1316e959&bcevod_channel=searchbox_feed
陈元汐-桃花笑,https://vd2.bdstatic.com/mda-nbg4cz1tc501zby3/sc/cae_h264_delogo/1645068400771569995/mda-nbg4cz1tc501zby3.mp4
韩磊和模仿者演唱《等待》,https://vd4.bdstatic.com/mda-kecnpbu2bmvydajf/v1-cae/sc/mda-kecnpbu2bmvydajf.mp4
故乡的原风景,https://vd2.bdstatic.com/mda-kc4eh79vqhm2gyxh/sc/mda-kc4eh79vqhm2gyxh.mp4
温奕心一路生花,https://vd2.bdstatic.com/mda-nadm5jqnuteatw2u/sc/cae_h264_delogo/1642172623674683427/mda-nadm5jqnuteatw2u.mp4
大风吹,http://vdown2.kuwo.cn/resource//t5/0/eTNBMFltlx07LI3bUVOg01041201VIsY0E010.mp4
远走高飞,https://vd2.bdstatic.com/mda-jekcfes7nh9gw9tx/sc/mda-jekcfes7nh9gw9tx.mp4?pd=-1&pt=-1&cr=2&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2870885383&vid=16533588036400778990&auth_key=1717478271-0-0-d15a0638a3a6e4c3707983bd50092b8e&bcevod_channel=searchbox_feed
